col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,usage_int,usage_rmp
14,4,TypeC,36600,000000000000000000000000000000000000000000000000000000000000111111000000000000001111110000000000000000011111100000000000000001111110000000000000000000000111111000000000,0,0,0,15
15,0,TypeA,51700,000000011111111110000000000000000000000011111111110000000000000011111111000000000000000000000000000000000000000000000000000000000000111111110000000000000000011111111110,0,0,0,6
16,1,TypeB,32600,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000001111111100000000011110,0,0,0,11
17,2,TypeB,32600,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000001111111100000000011110,0,0,0,8
18,3,TypeC,28000,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000011110,0,0,0,19
19,4,TypeC,28000,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000011110,0,0,0,13
20,0,TypeA,52700,001111111100000000000111111110000000000000000000011111111110000000000000000000000000011111111110000000000000000000000000000000000000000000000000000000011111111000000000,0,0,0,0
21,1,TypeB,30100,000111111000000000011111100000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000011111110000000000,0,0,0,5
22,2,TypeB,30100,000111111000000000011111100000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000011111110000000000,0,0,0,1
23,3,TypeC,26700,000111111000000000011111100000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000111000000000,0,0,0,27
24,4,TypeC,26700,000111111000000000011111100000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000111000000000,0,0,0,29
25,0,TypeA,47500,000000001111111110000000000000000000000000000000111111111100000000000000000000111111110000000000000000000000000000000000000000000011111111000000000000011111111000000000,0,0,0,8
26,1,TypeB,32100,000000000001111110000000000111111000000000000000111111100000000000000000000000111100000000000000000000000000000000000000000000000011111110000000000000000000000000000000,0,0,0,8
27,2,TypeB,32100,000000000001111110000000000111111000000000000000111111100000000000000000000000111100000000000000000000000000000000000000000000000011111110000000000000000000000000000000,0,0,0,8
28,3,TypeC,24300,000000000001111110000000000000000000000000000000111000000000000000000000000000111000000000000000000000000000000000000011110000000000111110000000000000000000000000000000,0,0,0,25
29,4,TypeC,24300,000000000001111110000000000000000000000000000000111000000000000000000000000000111000000000000000000000000000000000000011110000000000111110000000000000000000000000000000,0,0,0,15
30,0,TypeA,45600,000000000000000000000000000111111110000000000000000000111111111100000000000000000000000000000000000000000001111111100000000000000000111111110000000000011111111000000000,0,0,0,1
31,1,TypeB,36600,000000000000000000000000000111111110000000000000000000000111111100000000000000000000000000000000000000000001111110000000000000000000000011110000000000011111111000000000,0,0,0,9
32,2,TypeB,36600,000000000000000000000000000111111110000000000000000000000111111100000000000000000000000000000000000000000001111110000000000000000000000011110000000000011111111000000000,0,0,0,3
33,3,TypeC,27400,000000001111110000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000001111110000000000000000000000011110000000000000000011100000000,0,0,0,2
34,4,TypeC,27400,000000001111110000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000001111110000000000000000000000011110000000000000000011100000000,0,0,0,4
35,0,TypeA,44900,000000001111111100000000000000001111111110000000000000000000000000000000000000000011111111000000000001111111100000000000000000000000000000000000001111111100000000000000,0,0,0,1
36,1,TypeB,28800,000000000000000000000000111100000000001111000000000000000000000000000000000000000011111110000000000001111110000000000000000000000000000000000000001111110000000000000000,0,0,0,3
37,2,TypeB,28800,000000000000000000000000111100000000001111000000000000000000000000000000000000000011111110000000000001111110000000000000000000000000000000000000001111110000000000000000,0,0,0,0
38,3,TypeC,27000,000000000000000000000000000000000000001110000000000000000000000000000000000000000000111110000000000001111110000000000011110000000000000000000000001111110000000000000000,0,0,0,20
39,4,TypeC,27000,000000000000000000000000000000000000001110000000000000000000000000000000000000000000111110000000000001111110000000000011110000000000000000000000001111110000000000000000,0,0,0,15
40,0,TypeA,52500,000000000000111111111100000000000000000000000000000000111111111100000000000000000000000000000000000001111111100000000000000000000011111111110000000000000000011111111110,0,0,0,7
41,1,TypeB,42800,000000000000111111110000000000000000000000000000000000000000011111110000000000000000000000000000000001111111000000000000000000000000111111110000000000011111111000000000,0,0,0,13
42,2,TypeB,42800,000000000000111111110000000000000000000000000000000000000000011111110000000000000000000000000000000001111111000000000000000000000000111111110000000000011111111000000000,0,0,0,24
43,3,TypeC,26900,000000000000111110000000000000000000000000000000000000000000011100000000000000000000000000000000000001111110000000000000000000000000001111110000000000000000000000001110,0,0,0,2
44,4,TypeC,26900,000000000000111110000000000000000000000000000000000000000000011100000000000000000000000000000000000001111110000000000000000000000000001111110000000000000000000000001110,0,0,0,0
45,0,TypeA,53700,000000111111110000000000000000000000000000000000111111111100000000000000000000000000000000000000000000011111111110000000000000000011111111110000000000000000011111111110,0,0,0,14
46,1,TypeB,40400,000000111111110000000000000000000000000000000000111111100000000000000000000000000011111110000000000001111111100000000000000000000000111111110000000000000000000000000000,0,0,0,27
47,2,TypeB,40400,000000111111110000000000000000000000000000000000111111100000000000000000000000000011111110000000000001111111100000000000000000000000111111110000000000000000000000000000,0,0,0,38
48,3,TypeC,32700,000111111000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000011111100000000000011111100000000000000000001111110000000000000000,0,0,0,26
49,4,TypeC,32700,000111111000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000011111100000000000011111100000000000000000001111110000000000000000,0,0,0,18
50,0,TypeA,50100,000000001111111110000000000000001111111110000000000000111111111100000000000000111111110000000000000000000000000000000011111111100000000000000000000000000000000000000000,0,0,0,12
51,1,TypeB,34800,000000000000000000000111111100000000000011110000000000000011111100000000000000111111110000000000000000000000000000000011111111000000000000000000000000000000000000000000,0,0,0,0
52,2,TypeB,34800,000000000000000000000111111100000000000011110000000000000011111100000000000000111111110000000000000000000000000000000011111111000000000000000000000000000000000000000000,0,0,0,2
53,3,TypeC,28900,000000000000011110000000000000000000000011110000000000000011111100000000000000111110000000000000000000000000000000000000011111100000000000000000000000000000000000000000,0,0,0,1
54,4,TypeC,28900,000000000000011110000000000000000000000011110000000000000011111100000000000000111110000000000000000000000000000000000000011111100000000000000000000000000000000000000000,0,0,0,6
55,0,TypeA,48500,000000000000000000000000111111111000000000000000000000111111111100000000000000001111111110000000000000000000000000000000000000000011111111000000000000011111111000000000,0,0,0,2
56,1,TypeB,40500,000000000000000000000111111100000000011111110000000000000000000000000000000000000011111110000000000000000000000000000000000000000011111110000000000000011111111000000000,0,0,0,11
57,2,TypeB,40500,000000000000000000000111111100000000011111110000000000000000000000000000000000000011111110000000000000000000000000000000000000000011111110000000000000011111111000000000,0,0,0,16
58,3,TypeC,25200,000000000000000000000000000000000000000000000000000000000000000000000111000000000000001110000000000000000000000000000011110000000000111110000000000000000111111000000000,0,0,0,13
59,4,TypeC,25200,000000000000000000000000000000000000000000000000000000000000000000000111000000000000001110000000000000000000000000000011110000000000111110000000000000000111111000000000,0,0,0,2
60,0,TypeA,49400,000000001111111110000000000000000000000000000000000000111111111100000000000000001111111110000000000000011111111110000000000000001111111110000000000000000000000000000000,0,0,0,33
61,1,TypeB,39800,000000000000000000000111111100000000000000000000000000000000000000011111000000000000000000000000000000000011111110000000000000000111111110000000001111111100000000000000,0,0,0,9
62,2,TypeB,39800,000000000000000000000111111100000000000000000000000000000000000000011111000000000000000000000000000000000011111110000000000000000111111110000000001111111100000000000000,0,0,0,7
63,3,TypeC,26300,000000000000011110000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000111110000000000000001110000000000000001111110000000000000000,0,0,0,6
64,4,TypeC,26300,000000000000011110000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000111110000000000000001110000000000000001111110000000000000000,0,0,0,1
65,0,TypeA,51200,000000000000000000000000000000001111111110000000000000111111111100000000000000111111110000000000000000011111111110000000000000000000000000000000000011111111110000000000,0,0,0,10
66,1,TypeB,39100,000000000000000000000000000000001111111000000000000000000111111100000000000000111111110000000000000001111111100000000000000000000000000000000000000000011111110000000000,0,0,0,28
67,2,TypeB,39100,000000000000000000000000000000001111111000000000000000000111111100000000000000111111110000000000000001111111100000000000000000000000000000000000000000011111110000000000,0,0,0,21
68,3,TypeC,28700,000111111000000000000000000000000001111110000000000000111110000000000000000000111000000000000000000000000000000000000000000000000000000000000000000011111100000000000000,0,0,0,13
69,4,TypeC,28700,000111111000000000000000000000000001111110000000000000111110000000000000000000111000000000000000000000000000000000000000000000000000000000000000000011111100000000000000,0,0,0,12
70,0,TypeA,56100,000000000000000000000000000000000000000011111111110000000000011111111100000000000000011111111110000000000000000000000011111111100000000000000000000000000000011111111110,0,0,0,24
71,1,TypeB,34600,000000000000011111110000000000000000000000000000000000000111111110000000000000000000011110000000000000000000000000000000000000000000000000000000001111111100000000011110,0,0,0,7
72,2,TypeB,34600,000000000000011111110000000000000000000000000000000000000111111110000000000000000000011110000000000000000000000000000000000000000000000000000000001111111100000000011110,0,0,0,7
73,3,TypeC,27000,000000000000000000000000000000000000000000000000000000000000011110000000000000000000011110000000000000000000000000000000000001111110000000000000001111110000000000011110,0,0,0,11
74,4,TypeC,27000,000000000000000000000000000000000000000000000000000000000000011110000000000000000000011110000000000000000000000000000000000001111110000000000000001111110000000000011110,0,0,0,5
75,0,TypeA,48500,000000001111111100000000000000000000000000000000000000000000000111111111000000000000011111111110000000000000000000000000000000111111111000000000000000011111111000000000,0,0,0,0
76,1,TypeB,41200,000000001111111000000000000000000000000000000000000000000011111111000000000000111111110000000000000000000000000000000000000000111111100000000000000000011111110000000000,0,0,0,7
77,2,TypeB,41200,000000001111111000000000000000000000000000000000000000000011111111000000000000111111110000000000000000000000000000000000000000111111100000000000000000011111110000000000,0,0,0,6
78,3,TypeC,30800,000000001111110000000000000111111000000000000000000000000000000000000000000000111000000000000000000000000001111110000000000000000011111000000000000000000000000000000000,0,0,0,8
79,4,TypeC,30800,000000001111110000000000000111111000000000000000000000000000000000000000000000111000000000000000000000000001111110000000000000000011111000000000000000000000000000000000,0,0,0,4
80,0,TypeA,56100,000000000000011111111100000000000000000011111111110000000000000000000000000000000000000000000000000001111111110000000000011111111110000000000000000011111111110000000000,0,0,0,0
81,1,TypeB,39600,000000000000011111110000000000000000000000000000111111100000000000000000000000000000000000000000000001111111100000000011111111000000000000000000000000000111111000000000,0,0,0,9
82,2,TypeB,39600,000000000000011111110000000000000000000000000000111111100000000000000000000000000000000000000000000001111111100000000011111111000000000000000000000000000111111000000000,0,0,0,6
83,3,TypeC,34100,000000000000000011111100000000000000001111110000000000000000000000000000000000000000000000000000000000000000111110000000000001111110000000000000000000000111111000000000,0,0,0,4
84,4,TypeC,34100,000000000000000011111100000000000000001111110000000000000000000000000000000000000000000000000000000000000000111110000000000001111110000000000000000000000111111000000000,0,0,0,8
85,0,TypeA,49700,000000001111111110000000000000001111111110000000000000000111111111000000000000000000000000000000000000011111111110000000000000000000000000000000000011111111110000000000,0,0,0,14
86,1,TypeB,40500,000000000001111110000000000000000011111110000000000000000011111111000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000111111110000,0,0,0,1
87,2,TypeB,40500,000000000001111110000000000000000011111110000000000000000011111111000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000111111110000,0,0,0,0
88,3,TypeC,33400,000000000001111110000000000000000000001111110000000000000000011111000000000000000000000000000000000000000000000000000000000000000011111000000000001111110000000000000000,0,0,0,14
89,4,TypeC,33400,000000000001111110000000000000000000001111110000000000000000011111000000000000000000000000000000000000000000000000000000000000000011111000000000001111110000000000000000,0,0,0,14
90,0,TypeA,51500,000000001111111110000000000000001111111110000000000000000000000111111111000000000000000000000000000000000000000000000000000001111111111000000000000000000000011111111110,0,0,0,19
91,1,TypeB,41800,000000000001111110000000000111111110000000000000000000000000000001111111000000000000000000000000000000000000000000000000011111111000000000000000000000000000011111111000,0,0,0,7
92,2,TypeB,41800,000000000001111110000000000111111110000000000000000000000000000001111111000000000000000000000000000000000000000000000000011111111000000000000000000000000000011111111000,0,0,0,4
93,3,TypeC,31200,000000000001111110000000000000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000001111110000000000000001111110000000000000000,0,0,0,31
94,4,TypeC,31200,000000000001111110000000000000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000001111110000000000000001111110000000000000000,0,0,0,48
95,0,TypeA,55500,000000000000000000011111111100000000000000000000111111111100000000000000000000001111111110000000000000011111111110000000000000000000000000000000000000000000011111111110,0,0,0,13
96,1,TypeB,37000,000000000000011111110000000000000011111110000000000000111111110000000000000000111111110000000000000000000000000011111110000000000000000000000000000000000000000000000000,0,0,0,16
97,2,TypeB,37000,000000000000011111110000000000000011111110000000000000111111110000000000000000111111110000000000000000000000000011111110000000000000000000000000000000000000000000000000,0,0,0,19
98,3,TypeC,28100,000111111000000000000000111100000000000000000000000000000111110000000000000000111110000000000000000000000000000000000000000000000000000000000000001111110000000000000000,0,0,0,27
99,4,TypeC,28100,000111111000000000000000111100000000000000000000000000000111110000000000000000111110000000000000000000000000000000000000000000000000000000000000001111110000000000000000,0,0,0,12
100,0,TypeA,50600,000000001111111110000000000000000000000000000000000000000000000111111111000000000000000000000000000000011111111110000000000000000011111111100000000000000000011111111110,0,0,0,11
101,1,TypeB,41400,000000000000000000000000000111111110000000000000000000000011111111000000000000111111110000000000000000011111110000000000000000000000000000000000000000011111111000000000,0,0,0,7
102,2,TypeB,41400,000000000000000000000000000111111110000000000000000000000011111111000000000000111111110000000000000000011111110000000000000000000000000000000000000000011111111000000000,0,0,0,5
103,3,TypeC,30500,000111111000000000000000000000000000000000000000000000000011111100000000000000111000000000000000000000000000000000000000000000000000001111100000000000000111111000000000,0,0,0,8
104,4,TypeC,30500,000111111000000000000000000000000000000000000000000000000011111100000000000000111000000000000000000000000000000000000000000000000000001111100000000000000111111000000000,0,0,0,7
105,0,TypeA,54000,000000000000011111111100000000000000000011111111110000000000000111111111000000000000011111111110000000000000000000000000000000000011111111110000000000000000000000000000,0,0,0,24
106,1,TypeB,38400,000111111000000000000111111100000000000000000000000000000111111100000000000000111111110000000000000000000000000000000000000000000000000000000000001111111100000000000000,0,0,0,20
107,2,TypeB,38400,000111111000000000000111111100000000000000000000000000000111111100000000000000111111110000000000000000000000000000000000000000000000000000000000001111111100000000000000,0,0,0,20
108,3,TypeC,28800,000111111000000000000000000111111000000000000000000000000000000000011111000000000000000000000000000000000000000000000011110000000000000000000000000000000111111000000000,0,0,0,31
109,4,TypeC,28800,000111111000000000000000000111111000000000000000000000000000000000011111000000000000000000000000000000000000000000000011110000000000000000000000000000000111111000000000,0,0,0,27
110,0,TypeA,51600,000000000000000000000000000000001111111110000000000000000000000111111111000000000000000000000000000000011111111110000000000000000011111111110000000000000000111111111100,0,0,0,13
111,1,TypeB,40500,000000000000000000000000000000000000000000000000111111100000000001111111000000000000000000000000000000011111110000000000011111111000000000000000000000011111110000000000,0,0,0,18
112,2,TypeB,40500,000000000000000000000000000000000000000000000000111111100000000001111111000000000000000000000000000000011111110000000000011111111000000000000000000000011111110000000000,0,0,0,9
113,3,TypeC,31700,000000000000000000000000000000000001111110000000000000000000011111000000000000111000000000000000000000000001111110000000000000000000001111110000000000000000000000000000,0,0,0,8
114,4,TypeC,31700,000000000000000000000000000000000001111110000000000000000000011111000000000000111000000000000000000000000001111110000000000000000000001111110000000000000000000000000000,0,0,0,4
115,0,TypeA,51300,000000000000000000000000000000001111111110000000000000000000000000000000000000111111111000000000000000011111111110000000000000000011111111110000000000000000011111111110,0,0,0,39
116,1,TypeB,41500,000000000000000000000000000000000011111110000000000000111111110000000000000000001111111000000000000000000000000000000000000000000011111110000000001111111100000000000000,0,0,0,5
117,2,TypeB,41500,000000000000000000000000000000000011111110000000000000111111110000000000000000001111111000000000000000000000000000000000000000000011111110000000001111111100000000000000,0,0,0,3
118,3,TypeC,28500,000000001111110000000000000000000000000000000000000000000000011111000000000000111000000000000000000001111000000000000000000000000000000000000000000000000111111000000000,0,0,0,13
119,4,TypeC,28500,000000001111110000000000000000000000000000000000000000000000011111000000000000111000000000000000000001111000000000000000000000000000000000000000000000000111111000000000,0,0,0,13
120,0,TypeA,57800,000000000000000000000000000000000000000000000000111111111100000000000001111111111000000000000000000000011111111110000000000000000011111111110000000000000000011111111110,0,0,0,11
121,1,TypeB,36100,000000001111110000000000000000000000001111110000000000000111111110000000000000000000000000000000000000000011111110000000000000000011111110000000000000000000000000000000,0,0,0,2
122,2,TypeB,36100,000000001111110000000000000000000000001111110000000000000111111110000000000000000000000000000000000000000011111110000000000000000011111110000000000000000000000000000000,0,0,0,0
123,3,TypeC,30600,000000001111110000000000000000000000001111110000000000000000000000000000000000111000000000000000000000011111100000000000011111100000000000000000000000000000000000000000,0,0,0,11
124,4,TypeC,30600,000000001111110000000000000000000000001111110000000000000000000000000000000000111000000000000000000000011111100000000000011111100000000000000000000000000000000000000000,0,0,0,17
125,0,TypeA,52300,000000000000000000000000000000001111111110000000000000111111111100000000000000000000000000000000000000011111111110000000000000000011111111110000000000000000011111111110,0,0,0,59
126,1,TypeB,40500,000000000000011111110000000000000011111110000000000000000111111100000000000000000000000000000000000000000000000000000000000000000111111110000000000000011111110000000000,0,0,0,40
127,2,TypeB,40500,000000000000011111110000000000000011111110000000000000000111111100000000000000000000000000000000000000000000000000000000000000000111111110000000000000011111110000000000,0,0,0,29
128,3,TypeC,30400,000000000000000000000000111100000000000000000000000000000000011111000000000000000000000000000000000000011111100000000000000000000000111110000000000000000111110000000000,0,0,0,4
129,4,TypeC,30400,000000000000000000000000111100000000000000000000000000000000011111000000000000000000000000000000000000011111100000000000000000000000111110000000000000000111110000000000,0,0,0,5
130,0,TypeA,48900,000000001111111110000000000000001111111110000000000000000000000111111111000000000000011111111110000000000000000000000000000000000000000000000000000000011111111000000000,0,0,0,4
131,1,TypeB,39400,000000000000011111110000000000000000000000000000111111100000000000000000000000111111110000000000000000000011111110000000000000000000000000000000000000011111111000000000,0,0,0,13
132,2,TypeB,39400,000000000000011111110000000000000000000000000000111111100000000000000000000000111111110000000000000000000011111110000000000000000000000000000000000000011111111000000000,0,0,0,16
133,3,TypeC,30900,000000000001111110000000000000000000001110000000000000000000011111000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111111000000000,0,0,0,15
134,4,TypeC,30900,000000000001111110000000000000000000001110000000000000000000011111000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111111000000000,0,0,0,16
135,0,TypeA,54000,000000000000011111111100000000000000000000000000000000000000000000000111111111100000000000000000000000011111111110000000000000001111111110000000000000000000011111111110,0,0,0,6
136,1,TypeB,40100,000000000000000000000111111100000000000000000000000000111111110000000000000000111111110000000000000001111111100000000000000000000011111110000000000000000000000000000000,0,0,0,32
137,2,TypeB,40100,000000000000000000000111111100000000000000000000000000111111110000000000000000111111110000000000000001111111100000000000000000000011111110000000000000000000000000000000,0,0,0,42
138,3,TypeC,22900,000000000000000000011111100000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000011110000000000001111110000000000000000000000001110,0,0,0,2
139,4,TypeC,22900,000000000000000000011111100000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000011110000000000001111110000000000000000000000001110,0,0,0,0
140,0,TypeA,55800,000000000000000000000000000000000000000011111111100000000000000111111111000000000000011111111110000000000000000011111111110000000000000000000000000000000000011111111110,0,0,0,1
141,1,TypeB,40400,000000000000000000000000000000000000000000000000000000000000000000000001111111100000000011111110000000000000000000000011110000000000111111110000000000000000111111110000,0,0,0,4
142,2,TypeB,40400,000000000000000000000000000000000000000000000000000000000000000000000001111111100000000011111110000000000000000000000011110000000000111111110000000000000000111111110000,0,0,0,2
143,3,TypeC,28400,000000001111110000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000001111110000000000011110,0,0,0,32
144,4,TypeC,28400,000000001111110000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000001111110000000000011110,0,0,1,15
145,0,TypeA,53700,000000000000000000000000000000000000000011111111110000000000000111111111000000000000000000000000000000011111111110000000000000001111111110000000000000000000011111111110,0,0,0,19
146,1,TypeB,39400,000000000000011111110000000000000000000000000000111111100000000011111111000000000000000011111110000000000000000000000000000001111111100000000000000000000000000000000000,0,0,1,37
147,2,TypeB,39400,000000000000011111110000000000000000000000000000111111100000000011111111000000000000000011111110000000000000000000000000000001111111100000000000000000000000000000000000,0,0,0,38
148,3,TypeC,29500,000000000000000000000000000000000000001111110000000000000000000000011111000000000000000000000000000000011111100000000000000000000000111110000000000000000000111000000000,0,0,0,7
149,4,TypeC,29500,000000000000000000000000000000000000001111110000000000000000000000011111000000000000000000000000000000011111100000000000000000000000111110000000000000000000111000000000,0,0,0,5
150,0,TypeA,53900,000000000000011111111100000000000000000000000000000000000000000111111111000000000000001111111110000000000000000011111111110000000000000000000000000000000000011111111110,0,0,0,16
151,1,TypeB,41500,000000000000000000000111111100000000000000000000000000000111111110000000000000000000000000000000000000000000000011111110000000000000111111110000000000011111110000000000,0,0,0,28
152,2,TypeB,41500,000000000000000000000111111100000000000000000000000000000111111110000000000000000000000000000000000000000000000011111110000000000000111111110000000000011111110000000000,0,0,0,26
153,3,TypeC,25000,000000000000011110000000000000000000000000000000011111100000000000000000000000111000000000000000000000000000000000000000000000000000001111110000000000000000111000000000,0,0,0,1
154,4,TypeC,25000,000000000000011110000000000000000000000000000000011111100000000000000000000000111000000000000000000000000000000000000000000000000000001111110000000000000000111000000000,0,0,0,0
155,0,TypeA,52600,000000111111111000000000000000001111111110000000000000000000000111111111000000000000011111111110000000000000000000000011111111100000000000000000000000000000000000000000,0,0,0,1
156,1,TypeB,41800,000000001111111000000000000000001111111000000000000000000000000000000000000000000000000000000000000000011111110000000000011111111000000000000000000000000000111111110000,0,0,0,1
157,2,TypeB,41800,000000001111111000000000000000001111111000000000000000000000000000000000000000000000000000000000000000011111110000000000011111111000000000000000000000000000111111110000,0,0,0,0
158,3,TypeC,29500,000000000000011110000000000000000000001111110000000000000000000000000000000000000000111110000000000001111000000000000000000000000000001111110000000000000000000000000000,0,0,0,14
159,4,TypeC,29500,000000000000011110000000000000000000001111110000000000000000000000000000000000000000111110000000000001111000000000000000000000000000001111110000000000000000000000000000,0,0,0,13
160,0,TypeA,53900,000000001111111110000000000000000000000011111111110000000000000000000000000000000000011111111110000000000000000000000011111111100000000000000000000000000000111111111000,0,0,0,0
161,1,TypeB,39200,000000000001111110000000000000000000000000000000111111100000000000000000000000111111110000000000000000000000000000000000000000000011111110000000000000011111110000000000,0,0,0,12
162,2,TypeB,39200,000000000001111110000000000000000000000000000000111111100000000000000000000000111111110000000000000000000000000000000000000000000011111110000000000000011111110000000000,0,0,0,11
163,3,TypeC,31700,000000000001111110000000000000000001111110000000000000000000000000000000000000111110000000000000000000000000000000000000000001111110000000000000000000000000111000000000,0,0,0,5
164,4,TypeC,31700,000000000001111110000000000000000001111110000000000000000000000000000000000000111110000000000000000000000000000000000000000001111110000000000000000000000000111000000000,0,0,0,11
165,0,TypeA,51200,000000001111111110000000000000001111111110000000000000000000000111111111000000000000000000000000000000011111111110000000000000000000000000000000000011111111110000000000,0,0,0,24
166,1,TypeB,38800,000000001111111000000000000111111110000000000000000000000000011111110000000000000011111110000000000000000000000000000011111111000000000000000000000000000000000000000000,0,0,0,2
167,2,TypeB,38800,000000001111111000000000000111111110000000000000000000000000011111110000000000000011111110000000000000000000000000000011111111000000000000000000000000000000000000000000,0,0,0,1
168,3,TypeC,27800,000000001111110000000000000000001110000000000000000000000000000000011111000000000000001110000000000000000000000000000000000000000000000000000000000000000111111000000000,0,0,0,4
169,4,TypeC,27800,000000001111110000000000000000001110000000000000000000000000000000011111000000000000001110000000000000000000000000000000000000000000000000000000000000000111111000000000,0,0,0,0
170,0,TypeA,53800,000000011111111110000000000000000000000000000000000000000000000111111111000000000000011111111110000000000000000000000000000000000011111111110000000000000000011111111110,0,0,0,17
171,1,TypeB,41500,000000011111111000000000000000000000000000000000000000000000000001111111000000000011111110000000000000000000000000000000000000000011111110000000000000011111111000000000,0,0,0,5
172,2,TypeB,41500,000000011111111000000000000000000000000000000000000000000000000001111111000000000011111110000000000000000000000000000000000000000011111110000000000000011111111000000000,0,0,0,8
173,3,TypeC,31600,000111111000000000000000000000000000001111110000000000000000011111000000000000111110000000000000000000000000000000000000000000000000001111110000000000000000000000000000,0,0,0,26
174,4,TypeC,31600,000111111000000000000000000000000000001111110000000000000000011111000000000000111110000000000000000000000000000000000000000000000000001111110000000000000000000000000000,0,0,0,20
175,0,TypeA,57100,000000000000000000011111111100000000000000000000000000111111111100000000000000000000011111111110000000000000000000000000011111111110000000000000000000000000111111111100,0,0,0,0
176,1,TypeB,42800,000000000000000000000111111100000000000000000000111111100000000000000000000000111111110000000000000000000000000000000000011111111000000000000000000000011111111000000000,0,0,0,22
177,2,TypeB,42800,000000000000000000000111111100000000000000000000111111100000000000000000000000111111110000000000000000000000000000000000011111111000000000000000000000011111111000000000,0,0,0,23
178,3,TypeC,32500,000000000000000000011111100000000000001111110000000000000000000000000000000000000000011110000000000000000000000000000000000001111110000000000000000000000111111000000000,0,0,0,11
179,4,TypeC,32500,000000000000000000011111100000000000001111110000000000000000000000000000000000000000011110000000000000000000000000000000000001111110000000000000000000000111111000000000,0,0,0,17
